method,seed,final_clean,final_rauc,final_median_r80,final_transfer_rauc,rauc_aulc,best_rauc
bgr_broad,37,0.870480995790136,0.5013800511049359,0.5065438193716063,0.3119806960754875,0.38519313800580374,0.5013800511049359
bgr_broad,38,0.8600389750810706,0.4942140789927503,0.5014656205705765,0.31441736522804337,0.3789571757078801,0.4942140789927503
bgr_broad,39,0.8638006135687004,0.5022386930487379,0.5098718208158849,0.31635248667403276,0.3870875901431186,0.5022386930487379
bgr_broad,40,0.8622054394709515,0.4932306990939253,0.4889663079059249,0.31647014514853294,0.38288863172433324,0.4932306990939253
bgr_broad,41,0.8664118883743619,0.4963304989954011,0.4878816028462981,0.3159973613779498,0.38089652601050533,0.4963304989954011
bgr_broad,42,0.86684772669282,0.49590501813049137,0.503126150026405,0.3141648857088452,0.38192294285727624,0.49590501813049137
bgr_broad,43,0.8659307751411276,0.4959204840497851,0.49984093048320966,0.3157862606684379,0.38416697126172983,0.4959204840497851
bgr_broad,44,0.867986535907099,0.5001456814495702,0.4972935788078306,0.320359267348203,0.38687086400814585,0.5001456814495702
bgr_broad,45,0.8598157339920525,0.4931062159016,0.49195603691209466,0.3103349691766634,0.3805602623890568,0.4931062159016
bgr_broad,46,0.8583194470338756,0.49302672942855763,0.4933786662534809,0.3142652630898789,0.3799883498740598,0.49302672942855763
bgr_broad,47,0.8646780428427577,0.5025778974988413,0.503566495188466,0.31590335495692806,0.3871731003733669,0.5025778974988413
bgr_broad,48,0.8637047718426014,0.49829637302665825,0.49596574787590186,0.31381462092150375,0.3804067365275746,0.49829637302665825
bgr_broad,49,0.8626284397789102,0.5036492658158179,0.5045199113727153,0.3152376878177155,0.385307526321204,0.5036492658158179
bgr_broad,50,0.8657238631997115,0.5011342485798225,0.5018094509673736,0.320221082943876,0.3856539167607213,0.5011342485798225
bgr_broad,51,0.8660871921186273,0.5020113022292462,0.5028037668643273,0.31590616468838917,0.38558985529273104,0.5020113022292462
bgr_broad,52,0.8634575377207744,0.4953824119874378,0.493079250550286,0.314274901634009,0.3823699328931863,0.4953824119874378
bgr_broad,53,0.8583737252412107,0.49255885546183825,0.4999367993498216,0.3114688813242541,0.3795473768770348,0.49255885546183825
bgr_broad,54,0.8685872385191563,0.5002580634057077,0.5030126714336642,0.3203835089361751,0.3882861247550417,0.5002580634057077
bgr_broad,55,0.8628035602328251,0.48933341481985715,0.4871883077980793,0.31687671363345865,0.37971958594424454,0.48933341481985715
bgr_broad,56,0.8677591313378578,0.5018714069797922,0.5023524557370276,0.32028913298340417,0.38919566594733496,0.5018714069797922
bgr_broad,57,0.8663140184159523,0.4970174689276312,0.5010090803587581,0.3148748759016648,0.3836600355256212,0.4970174689276312
bgr_broad,58,0.8652520390941884,0.4987878373734568,0.5049471061038717,0.31665942261339597,0.3835722711359821,0.4987878373734568
bgr_broad,59,0.8630194282302465,0.4955705684880987,0.5016710483832538,0.3153506171185772,0.3807811198690006,0.4955705684880987
